false_positive_rate,true_positive_rate,threshold
0.1296711509715994,0.32727272727272727,0.14586913016909842
0.1296711509715994,0.33636363636363636,0.14551636885429922
0.13228699551569506,0.33636363636363636,0.14423358303191636
0.13228699551569506,0.3393939393939394,0.1441954716992692
0.1352765321375187,0.3393939393939394,0.14321546515199132
0.1352765321375187,0.3424242424242424,0.14321434956252851
0.13639760837070253,0.3424242424242424,0.14295710039701448
0.13639760837070253,0.3484848484848485,0.14257338008172324
0.13714499252615844,0.3484848484848485,0.14241450012944618
0.13714499252615844,0.3515151515151515,0.14238803074206377
0.14424514200298955,0.3515151515151515,0.14090141316030438
0.14424514200298955,0.35454545454545455,0.14084327191069454
0.1476083707025411,0.35454545454545455,0.1402410041928946
0.1476083707025411,0.3575757575757576,0.1401756417295012
0.14798206278026907,0.3575757575757576,0.14002151346833414
0.14798206278026907,0.36363636363636365,0.1399960607417547
0.14872944693572496,0.36363636363636365,0.13990463270989364
0.14872944693572496,0.36666666666666664,0.13943065632769525
0.1517189835575486,0.36666666666666664,0.1388197914727281
0.1517189835575486,0.3696969696969697,0.13878917590931802
0.15246636771300448,0.3696969696969697,0.1387179404909236
0.15246636771300448,0.37272727272727274,0.13868000054713467
0.15396113602391628,0.37272727272727274,0.13821557037367468
0.15396113602391628,0.37575757575757573,0.13818573249642882
0.1576980568011958,0.37575757575757573,0.1374971906705977
0.1576980568011958,0.3787878787878788,0.13735136094355238
0.15994020926756353,0.3787878787878788,0.13681278469315136
0.15994020926756353,0.38181818181818183,0.1367917329463505
0.16143497757847533,0.38181818181818183,0.13653670953200578
0.16143497757847533,0.38484848484848483,0.1365319069987544
0.1618086696562033,0.38484848484848483,0.13651801539541827
0.1618086696562033,0.3878787878787879,0.13634774191578647
0.1633034379671151,0.3878787878787879,0.13607596980414233
0.1633034379671151,0.396969696969697,0.13587053472483915
0.164050822122571,0.396969696969697,0.13580332181795954
0.164050822122571,0.4,0.13570536316840495
0.1655455904334828,0.4,0.13515201904967822
0.1655455904334828,0.403030303030303,0.13514601887808259
0.17077727952167415,0.403030303030303,0.13434905982030174
0.17077727952167415,0.40606060606060607,0.13433093646278038
0.17339312406576982,0.40606060606060607,0.1340819944546921
0.17339312406576982,0.4090909090909091,0.13398977885944008
0.17675635276532137,0.4090909090909091,0.1332472479509672
0.17675635276532137,0.4121212121212121,0.13320414875382236
0.18385650224215247,0.4121212121212121,0.13177725158529519
0.18385650224215247,0.41515151515151516,0.1317616083981596
0.1860986547085202,0.41515151515151516,0.13107942418029933
0.1860986547085202,0.41818181818181815,0.13096162893304908
0.18684603886397608,0.41818181818181815,0.13025040051693465
0.18684603886397608,0.4212121212121212,0.13021329541316645
0.18721973094170405,0.4212121212121212,0.1302128812786111
0.18721973094170405,0.42424242424242425,0.13000764228572034
